source,text,rating,date,url
"spotify-community","Evensong Artist wrongly credited. Hey guys. So, there's a relatively obscure 1973 British folk-rock duo, ""Evensong"", that released an album under the same name in 1973. There's also an obscure Hungarian gothic metal group, Evensong, that formed in 1997 and released a couple albums ar... Visitor Hey guys. So, there's a relatively obscure 1973 British folk-rock duo, ""Evensong"", that released an album under the same name in 1973. There's also an obscure Hungarian gothic metal group, Evensong, ... 2024-03-07 8:39:23 PM 2026-05-14 10:27:33 PM FraserNOleny Visitor * *","","","https://community.spotify.com/t5/Content-Questions/Evensong-Artist-wrongly-credited/td-p/5929581"
"spotify-community","Superuser Contribution_ Inability to unblock someone if you've blocked each other mutually. and Premium Country USA Device All devices Operating System All operating systems, this is a backend problem My Question or Issue Hi, my partner and I blocked each other mutually (at the exact same time) on Spotify but now we would like to ... Casual Listener ...ther's profiles (content, followers), but it seems like a lazy solution to completely hide the profile card and just not be able to unblock each other still. From a code perspective, it should not be too d... 2025-03-27 2:34:44 AM 2026-05-14 2:10:12 AM autumnalvirus Newbie * *","","","https://community.spotify.com/t5/Content-Questions/Inability-to-unblock-someone-if-you-ve-blocked-each-other/td-p/6875332"
"spotify-community","Solved!!_ _Superuser Contribution_ An Audiobook won't play no matter what I try.. I'm trying to play ""Another England"" by Caroline Lucas on Spotify, and it just won't play. I have a Premium Subscription, and am an individual user, and other audio books play perfectly well - but just not this one. I click the play button, and nothi... Casual Listener I'm trying to play ""Another England"" by Caroline Lucas on Spotify, and it just won't play. I have a Premium Subscription, and am an individual user, and other audio books play perfectly well - but ju... 2024-05-02 8:52:21 PM 2026-05-13 7:07:34 PM Liam71 Visitor * *","","","https://community.spotify.com/t5/Content-Questions/An-Audiobook-won-t-play-no-matter-what-I-try/td-p/6044205"
"spotify-community","Superuser Contribution_ i had a pop up but i accidentally closed it. i opened the app and there was this cool interactive game but i accidentally dismissed it without thinking. i didn't get a chance to see what its asking and i cant find it anywhere. how do i get it to pop up again? Visitor i opened the app and there was this cool interactive game but i accidentally dismissed it without thinking. i didn't get a chance to see what its asking and i cant find it anywhere. how do i get it t... 2024-09-10 2:55:54 AM 2026-05-12 11:39:41 PM AdrianC1 Casual Listener * *","","","https://community.spotify.com/t5/Content-Questions/i-had-a-pop-up-but-i-accidentally-closed-it/td-p/6329085"
"spotify-community","Superuser Contribution_ CoCo Lee “East to West” Album – Track 1 and Track 3 Audio Sources Swapped. PlanPremiumCountryHong KongDeviceany deviceOperating Systemany system My Question or IssueHi Spotify Team,I noticed an issue with CoCo Lee’s album “East to West” (CoCo的東西) on Spotify.The audio sources for Track 1 and Track 3 appear to be accidentally... Casual Listener Country Hong Kong Device any device Operating System any system My Question or Issue Hi Spotify Team, I noticed an issue with CoCo Lee’s album “East to West” (CoC... 2026-05-10 9:35:03 AM 2026-05-10 10:46:57 AM Joan Moderator Soundtrack * *","","","https://community.spotify.com/t5/Content-Questions/CoCo-Lee-East-to-West-Album-Track-1-and-Track-3-Audio-Sources/td-p/7431976"
"spotify-community","Superuser Contribution_ How do I undo ai-updates to playlist. My friend shared a playlist with me and I clicked a button to see how AI would customize a playlist for me using the same prompt. I am now unable to see my friend’s original playlist. How can I view/listen to the original? Visitor My friend shared a playlist with me and I clicked a button to see how AI would customize a playlist for me using the same prompt. I am now unable to see my friend’s original playlist. How can I view/... 2026-05-08 7:40:43 PM 2026-05-09 3:06:04 PM Ivelina Moderator * *","","","https://community.spotify.com/t5/Content-Questions/How-do-I-undo-ai-updates-to-playlist/td-p/7430429"
"spotify-community","Solved!!_ Why does the version of some songs change in Spotify and can I change it back?. I just noticed through shuffle play that one of my most favorite songs has been switched to a completely different version that isn't nearly as good. It used to sound like this on Spotify: Now it sounds like this: What the **bleep** happened, and how... Visitor I just noticed through shuffle play that one of my most favorite songs has been switched to a completely different version that isn't nearly as good. It used to sound like this on Spotify: ... 2019-08-24 12:26:46 AM 2026-05-09 4:26:14 AM h004-im0h_69b Newbie * *","","","https://community.spotify.com/t5/Content-Questions/Why-does-the-version-of-some-songs-change-in-Spotify-and-can-I/td-p/4811308"
"spotify-community","READ THIS ABOUT MISSING METAL ALBUMS. Apparently, Nuclear Blast (at which many Metal bands are signed) is in the process of revising their distributors. Many albums have been reported ""missing"". I sent them a message, and received the following answers:""Thank you for your message. We’re ... Gig Goer Apparently, Nuclear Blast (at which many Metal bands are signed) is in the process of revising their distributors. Many albums have been reported ""missing"". I sent them a message, and receiv... 2018-02-14 11:45:23 AM 2026-05-09 3:07:21 AM Squirex Visitor * *","","","https://community.spotify.com/t5/Content-Questions/READ-THIS-ABOUT-MISSING-METAL-ALBUMS/td-p/4387928"
"spotify-community","Where to download PDF attachments to Audiobooks?. I am listening to an audiobook which has PDF attachments. The amazon.com website says:""When you purchase this title, the accompanying PDF will be available in your Audible Library along with the audio.""Where can I download these on Spotify?The specif... Regular I am listening to an audiobook which has PDF attachments. The amazon.com website says: ""When you purchase this title, the accompanying PDF will be available in your Audible Library along with... 2026-01-27 11:20:47 PM 2026-05-08 12:37:28 AM TrudieRudie Newbie * *","","","https://community.spotify.com/t5/Content-Questions/Where-to-download-PDF-attachments-to-Audiobooks/td-p/7320647"
"spotify-community","The band Laundry. The Spotify listing for the band Laundry featuring Tim Alexander is incorrect.There are multiple bands named Laundry, the write up IS correct but only one of the Albums listed from that Laundry band. The album is called ""Motivator"". It is their secon... Casual Listener The Spotify listing for the band Laundry featuring Tim Alexander is incorrect. There are multiple bands named Laundry, the write up IS correct but only one of the Albums listed from that Laundry ba... 2024-10-01 7:59:04 AM 2026-05-07 12:23:41 PM liamoliver Newbie * *","","","https://community.spotify.com/t5/Content-Questions/The-band-Laundry/td-p/6406547"
"spotify-community","Adding Song to playlist leads to notification panel UX conflict. I am using the Android App. Adding a song to a new playlist was for some reason more convinient on phone than on desktop (mainly because you saw in which playlist the song was already added). Now you came up with the ""brilliant"" idea, that I have to ... Newbie I am using the Android App. Adding a song to a new playlist was for some reason more convinient on phone than on desktop (mainly because you saw in which playlist the song was already added)... 2026-05-06 3:42:58 PM * *","","","https://community.spotify.com/t5/Content-Questions/Adding-Song-to-playlist-leads-to-notification-panel-UX-conflict/td-p/7428127"
"spotify-community","Add missing song from Euphoria S3E3 playlist. “I Want to Know What Love Is” by Foreigner was featured in Euphoria Season 3 Episode 3, but it is not included in the official Spotify playlist. I’d love to see this track added for a more complete and accurate playlist experience. Visitor “I Want to Know What Love Is” by Foreigner was featured in Euphoria Season 3 Episode 3, but it is not included in the official Spotify playlist. I’d love to see this track added for a more c... 2026-05-06 5:08:41 AM * *","","","https://community.spotify.com/t5/Content-Questions/Add-missing-song-from-Euphoria-S3E3-playlist/td-p/7427727"
"spotify-community","Unauthorized Distribution of My Original Music on Spotify (Copyright Infringement). "") Hello,I would like to report a case of copyright infringement involving my original music, which has been unlawfully distributed on Spotify without my permission.I am the original creator and copyright owner of the following works, which were first p... Visitor ...ecordings exactly. I have not granted any rights, license, or authorization to any individual, label, or distributor to upload or distribute this content. Additionally, the same infringing content h... 2026-05-05 9:15:24 AM 2026-05-05 11:26:54 AM JBayudz Rising Star 4 * *","","","https://community.spotify.com/t5/Content-Questions/Unauthorized-Distribution-of-My-Original-Music-on-Spotify/td-p/7426949"
"spotify-community","Superuser Contribution_ Spiderbait - Shashavaglava - Incorrect song. Hello.Listening to one of my fav Aussie bands, Spiderbait, and I noticed an issue with one of their albums - Shashavaglava.Basically, track 13 (""Another Brick In The Head"") is actually a repeat of track 12 (""Footy""). Because of this, ""Another Brick I... Casual Listener Hello. Listening to one of my fav Aussie bands, Spiderbait, and I noticed an issue with one of their albums - Shashavaglava. Basically, track 13 (""Another Brick In The Head"") is actually a repeat o... 2024-08-06 4:56:44 PM 2026-05-05 4:45:09 AM maythecatgirl Casual Listener * *","","","https://community.spotify.com/t5/Content-Questions/Spiderbait-Shashavaglava-Incorrect-song/td-p/6245518"
"spotify-community","Album remasters. I just added Michael Jackson-Bad album and started listening. I couldn't sit out the first song, it was just terrible to listen to. It is a 2012 remaster, smashed and made loud. There is no choice of listening to the original master. Why are there so... Newbie I just added Michael Jackson-Bad album and started listening. I couldn't sit out the first song, it was just terrible to listen to. It is a 2012 remaster, smashed and made loud. There is no choice of... 2018-10-09 10:20:59 PM 2026-05-04 5:58:23 PM regu_m Visitor loudness remaster * *","","","https://community.spotify.com/t5/Content-Questions/Album-remasters/td-p/4583508"
"spotify-community","What happened to Henry Jackman's Kingsman: The Secret Service Motion Picture Sound Track. I created a playlist from this sound track album and it's lost all of it's content, yet still said all 15 songs were downloaded. I did a search and nothing shows up for this. Same thing on my Mac, with the Spotify App. Newbie I created a playlist from this sound track album and it's lost all of it's content, yet still said all 15 songs were downloaded. I did a search and nothing shows up for this. Same thing on my Mac, w... 2016-01-18 2:01:12 AM 2026-05-04 12:40:08 PM TJBMusic Visitor * *","","","https://community.spotify.com/t5/Content-Questions/What-happened-to-Henry-Jackman-s-Kingsman-The-Secret-Service/td-p/1275542"
"spotify-community","Wrong weekly top 50 streams? (apr. 24th-apr. 30th). "") PlanFreeCountryArgentinaDevicePCOperating SystemLinuxMy Question or IssueWhy the streams published in the USA Top 50 Weekly Chart for the apr. 24th to apr. 30th don't match the direct sum of the daily streams for the same period?I noticed that the di... Newbie Country Argentina Device PC Operating System Linux My Question or Issue Why the streams published in the USA Top 50 Weekly Chart for the apr. 24th to apr. 30th don't match the ... 2026-05-03 8:24:47 PM * *","","","https://community.spotify.com/t5/Content-Questions/Wrong-weekly-top-50-streams-apr-24th-apr-30th/td-p/7425704"
"spotify-community","Solved!!_ Content suddenly no longer available. PlanPremiumCountryNetherlands DeviceHuawei P30pro Operating SystemLatest Android My Question or IssueI've been listening to a song for a while now, but suddenly it became greyed out but was still in my library. Now it is now longer in my library, but... Newbie ...uddenly it became greyed out but was still in my library. Now it is now longer in my library, but not greyed out anymore and when I press the song to play it, it comes up then stops and says content no l... 2023-07-22 5:26:49 PM 2026-05-03 2:02:10 AM GranPonti Visitor * *","","","https://community.spotify.com/t5/Content-Questions/Content-suddenly-no-longer-available/td-p/5612990"
"spotify-community","Superuser Contribution_ Being sold advertising instead of album art. PlanPremium CountryCanada DevicePixel 10 pro Operating SystemAndroid 16 My Question or IssueThis surely can't be the intended visual for this song? Why am I being sold advertising here instead of getting album art or some other relevant visualization... Casual Listener Country Canada Device Pixel 10 pro Operating System Android 16 My Question or Issue This surely can't be the intended visual for this son... 2026-05-01 10:12:11 PM 2026-05-02 11:56:51 PM Eni Moderator * *","","","https://community.spotify.com/t5/Content-Questions/Being-sold-advertising-instead-of-album-art/td-p/7424158"
"spotify-community","I can play every artist except one. Why?. PlanPremiumCountryU.S.DeviceiPhone 14Operating System(iOS 10, Android Oreo, Windows 10,etc.) My Question or IssueMy favorite band is strangely the only one I cannot play any songs from. I picked singles, albums, the band - They’re all listed, but the... Newbie Country U.S. Device iPhone 14 Operating System (iOS 10, Android Oreo, Windows 10,etc.) My Question or Issue My favorite band is strangely the only one I cannot play... 2026-05-02 9:52:57 PM 2026-05-02 11:33:59 PM Amay Spotify Star Only a certain artist won’t play * *","","","https://community.spotify.com/t5/Content-Questions/I-can-play-every-artist-except-one-Why/td-p/7424975"
"spotify-community","Superuser Contribution_ No podcasts in Kazakhstan?. Recently Spotify was released in Kazakhstan, and we bought Premium right away. However then I found out that there were no podcast section at all. 3 weeks later it is still an issue. One of the reasons I used Spotify app is podcasts, so will it appea... Newbie Recently Spotify was released in Kazakhstan, and we bought Premium right away. However then I found out that there were no podcast section at all. 3 weeks later it is still an issue. One of the rea... 2020-08-07 11:59:02 AM 2026-05-02 8:42:55 AM teamcutter Casual Listener Podcasts error * *","","","https://community.spotify.com/t5/Content-Questions/No-podcasts-in-Kazakhstan/td-p/5012820"
"spotify-community","Solved!!_ _Superuser Contribution_ ""Couldn't load the lyrics for this song"" error. As of version 8.8.20.544 and the version prior to that has caused the lyrics from my personal playlist in my device 'Samsung-SMJ250F' to disappear, at first I thought it was brcause the songs were old but way older songs still had lyricsThe playlist ... Visitor As of version 8.8.20.544 and the version prior to that has caused the lyrics from my personal playlist in my device 'Samsung-SMJ250F' to disappear, at first I thought it was brcause the songs were ol... 2023-03-28 2:01:24 AM 2026-05-01 6:36:23 PM TheHolySolution Visitor * *","","","https://community.spotify.com/t5/Content-Questions/quot-Couldn-t-load-the-lyrics-for-this-song-quot-error/td-p/5528963"
"spotify-community","Superuser Contribution_ Songs in liked, not showing as liked when found outside of liked songs list.. PlanFree/PremiumCountry Device(iPhone 8, PC)Operating System(iOS 14, Windows 10,etc.) My Question or IssueWhen im searching for songs and artists, a lot of songs sometimes dont show a heart, even though if I search among my Liked songs, it shows a he... Newbie /Premium Country Device (iPhone 8, PC) Operating System (iOS 14, Windows 10,etc.) My Question or Issue When im searching for songs and artists, a lot of songs sometim... 2021-03-18 9:46:12 PM 2026-05-01 2:57:34 PM Warrenf424 Newbie * *","","","https://community.spotify.com/t5/Content-Questions/Songs-in-liked-not-showing-as-liked-when-found-outside-of-liked/td-p/5170926"
"spotify-community","Superuser Contribution_ Playback pauses/ skips every few seconds after being played across devices (Chrome). "") The audio suddenly stops at 10 seconds, and songs skip on sequence without me doing anything. I tried restarting my computer, but it won't go away. What do I do? /Premium Country Spain Device PC Operating System (Windows 10) My Question or I... Newbie The audio suddenly stops at 10 seconds, and songs skip on sequence without me doing anything. I tried restarting my computer, but it won't go away. What do I do? /Premium Country ... 2026-05-01 4:33:15 AM 2026-05-01 11:17:15 AM Vasil Moderator chrome PC * *","","","https://community.spotify.com/t5/Content-Questions/Playback-pauses-skips-every-few-seconds-after-being-played/td-p/7423446"
"spotify-community","Superuser Contribution_ Lost access to DJ & AI Playlist features. I have lost access to both the AI DJ feature and AI playlist creation after changing my account’s country location to match my new Visa payment card.Here’s what happened, Spotify required me to change my account location to allow the new card. After ... Newbie I have lost access to both the AI DJ feature and AI playlist creation after changing my account’s country location to match my new Visa payment card. Here’s what happened, Spotify required me to cha... 2025-05-31 2:22:22 PM 2026-04-30 5:11:21 AM Elvisrocksratto Casual Listener * *","","","https://community.spotify.com/t5/Content-Questions/Lost-access-to-DJ-amp-AI-Playlist-features/td-p/6990326"
"spotify-community","Superuser Contribution_ Future Funk playlist inexplicably not updated for years. The Future Funk editorial playlist hasn't been updated in more than two years, with no response or indication whatsoever of what's been happening. Does spotify ever updating this playlist? If not, why is it still up? Regular The Future Funk editorial playlist hasn't been updated in more than two years, with no response or indication whatsoever of what's been happening. Does spotify ever updating this pla... 2026-04-29 9:46:50 AM 2026-04-29 12:46:09 PM MihailY Moderator * * * *","","","https://community.spotify.com/t5/Content-Questions/Future-Funk-playlist-inexplicably-not-updated-for-years/td-p/7420115"
"spotify-community","Solved!!_ _Superuser Contribution_ Same account, different devices, different available songs. In English and Spanish / En inglés y españolPlanPremium FamiliarCountryArgentinaDeviceSamsung Galaxy A 56Operating SystemAndroid 16, ONE UI 8.0 My Question or IssueEnglish/InglésSame account has different available songs depending on the device the a... Casual Listener In English and Spanish / En inglés y español Familiar Country Argentina Device Samsung Galaxy A 56 Operating System Android 16, ONE UI 8.0 My Question or Issue En... 2026-04-27 4:47:29 PM 2026-04-28 11:52:28 PM OscarDC Moderator * *","","","https://community.spotify.com/t5/Content-Questions/Same-account-different-devices-different-available-songs/td-p/7418582"
"spotify-community","Where do I report errors in information?. I found an album with wrong names for the tracks, but do not know how to report this. Not unimportant I think though. Regular I found an album with wrong names for the tracks, but do not know how to report this. Not unimportant I think though. 2024-04-30 5:06:49 PM 2026-04-28 9:51:18 PM ampecs Visitor * *","","","https://community.spotify.com/t5/Content-Questions/Where-do-I-report-errors-in-information/td-p/6038749"
"spotify-community","Spotify Availability in Somalia. Hi everyone,As you know, Spotify has been officially available in most African countries since 2021. Unfortunately, Somalia is still not on the list of supported countries. I've been using Spotify for the past five years, and I've always dreamed of u... Music Fan Hi everyone, As you know, Spotify has been officially available in most African countries since 2021. Unfortunately, Somalia is still not on the list of supported countries. I've been using Spot... 2024-06-08 10:04:10 AM 2026-04-28 4:08:56 PM Alexanderhamilton Visitor * *","","","https://community.spotify.com/t5/Content-Questions/Spotify-Availability-in-Somalia/td-p/6122734"
"spotify-community","New Releases. Hi all.I hope this problem is not something serious but I have been having an issue where „Hip-Hop New Releases” do not update AT ALL.I mean, I came back to use Spotify for a month now and these albums did not change.Furthermore, the „Latest Release”... Newbie Hi all. I hope this problem is not something serious but I have been having an issue where „Hip-Hop New Releases” do not update AT ALL. I mean, I came back to use Spotify for a month now and these ... 2026-04-27 4:51:44 PM 2026-04-27 11:17:04 PM MateusM Spotify Star * *","","","https://community.spotify.com/t5/Content-Questions/New-Releases/td-p/7418586"
"spotify-community","Solved!!_ _Superuser Contribution_ ""This Is"" Playlist request. Good morning, folks!I'd like to know who (department (?)) is responsible for creating ""This Is Artist/Band"" playlists and, also, how can I, a mere mortal, interfere or influence in favor of the creation of a ""This Is"" of a specific band - Heidevolk, ... Newbie Good morning, folks! I'd like to know who (department (?)) is responsible for creating ""This Is Artist/Band"" playlists and, also, how can I, a mere mortal, interfere or influence in favor of the cre... 2019-02-20 2:15:09 PM 2026-04-27 11:30:20 AM Trypdø Newbie * *","","","https://community.spotify.com/t5/Content-Questions/quot-This-Is-quot-Playlist-request/td-p/4685611"
"spotify-community","Superuser Contribution_ How to suggest updates to ""About the Artist"" section?. I'm wondering if there's a way for users to suggest updates to the ""About the Artist"" section of the artist profile. I was listening to the Go-Gos today and the ""About..."" section didn't mention that the band was inducted into the Rock & Roll Hall of... Newbie I'm wondering if there's a way for users to suggest updates to the ""About the Artist"" section of the artist profile. I was listening to the Go-Gos today and the ""About..."" section didn't mention that... 2026-04-27 6:13:11 AM 2026-04-27 9:27:54 AM Dessi Moderator * *","","","https://community.spotify.com/t5/Content-Questions/How-to-suggest-updates-to-quot-About-the-Artist-quot-section/td-p/7418259"
"spotify-community","Solved!!_ _Superuser Contribution_ Spotify keeps playing songs from obscure artists that aren't in my queue?. So basically, I'll put a playlist on repeat & despite my queue being full of songs I already know, random obscure songs that look to be generated by AI will be put into my queue (paiintt00, Duam.Quantum24', m1l1nn1a2323 to name a few). My account has... Regular So basically, I'll put a playlist on repeat & despite my queue being full of songs I already know, random obscure songs that look to be generated by AI will be put into my queue (paiintt00, Duam.... 2024-01-11 11:20:06 AM 2026-04-26 9:38:59 PM Asimet Visitor * *","","","https://community.spotify.com/t5/Content-Questions/Spotify-keeps-playing-songs-from-obscure-artists-that-aren-t-in/td-p/5809200"
"spotify-community","How to delete duplicated playlist.. PlanFree/PremiumCountry Device(iPhone 8, Samsung Galaxy 9, Macbook Pro late 2016)Operating System(iOS 10, Android Oreo, Windows 10,etc.) My Question or Issue Newbie /Premium Country Device (iPhone 8, Samsung Galaxy 9, Macbook Pro late 2016) Operating System (iOS 10, Android Oreo, Windows 10,etc.) My Question or Issue 2026-04-26 5:12:39 PM 2026-04-26 8:23:04 PM Amay Spotify Star * *","","","https://community.spotify.com/t5/Content-Questions/How-to-delete-duplicated-playlist/td-p/7417838"
"spotify-community","Superuser Contribution_ The Brand New Heavies - Midnight at the Oasis: Stuttering issue. PlanPremiumCountryUSDevicePCOperating SystemWindows 11 My Question or IssueThis particular song has a stuttering issue.https://open.spotify.com/track/1Yfl92YNFAr2NwKC4ohNYi?si=d39711d292594e89 Casual Listener Country US Device PC Operating System Windows 11 My Question or Issue This particular song has a stuttering issue. https://open.spotify.com/track/1Yfl92YNFAr2NwKC4ohNYi... 2026-04-26 7:25:38 AM 2026-04-26 11:07:20 AM Joan Moderator playback stutter * *","","","https://community.spotify.com/t5/Content-Questions/The-Brand-New-Heavies-Midnight-at-the-Oasis-Stuttering-issue/td-p/7417531"
"spotify-community","Solved!!_ _Superuser Contribution_ How to listen to audiobooks in a different language. PlanPremiumCountryUSADeviceManyOperating SystemMany My Question or IssueMy Spotify account is based in the USA though I am learning Swedish and would like to listen to audiobooks in Swedish. Searching for a book in Swedish doesn't yield good results.... Newbie Country USA Device Many Operating System Many My Question or Issue My Spotify account is based in the USA though I am learning Swedish and would like to listen to audiob... 2024-06-19 5:44:05 AM 2026-04-24 12:50:37 AM loach505 Newbie * *","","","https://community.spotify.com/t5/Content-Questions/How-to-listen-to-audiobooks-in-a-different-language/td-p/6143481"
"spotify-community","Top 50 artists. I would love to see a feature similar to the “Top 50 Songs” charts, but focused on artists instead of songs. For example, a “Top 50 Artists” chart or playlist that shows the most popular or most streamed artists at the moment. This would make it much... Newbie I would love to see a feature similar to the “Top 50 Songs” charts, but focused on artists instead of songs. For example, a “Top 50 Artists” chart or playlist that shows the most popular or ... 2026-03-19 6:08:08 PM 2026-04-24 11:08:50 PM Amay Spotify Star * *","","","https://community.spotify.com/t5/Content-Questions/Top-50-artists/td-p/7380307"
"spotify-community","Why can we no longer just search for a song anymore??. without bringing up endless podcasts and other junk? The “new experience” for tablets is utter **bleep**. Roadie without bringing up endless podcasts and other junk? The “new experience” for tablets is utter **bleep**. 2026-04-24 10:53:08 PM * *","","","https://community.spotify.com/t5/Content-Questions/Why-can-we-no-longer-just-search-for-a-song-anymore/td-p/7416537"
"spotify-community","Superuser Contribution_ Song is interrupted by another song. Plan - PremiumCountry - CanadaDevice - PC and SmartphonesOperating System - Windows Android My Question or IssueIn the song 'The Road to Something Better' by Ana Celestina is interrupted by another song at 2:30 to 2:40 by an excerpt of the song 'Teac... Visitor Plan -Premium Country - Canada Device - PC and Smartphones Operating System - Windows Android My Question or Issue In the song 'The Road to Something Better' by Ana Celestina is in... 2026-04-24 8:49:51 PM 2026-04-24 9:17:38 PM Eni Moderator * *","","","https://community.spotify.com/t5/Content-Questions/Song-is-interrupted-by-another-song/td-p/7416445"
"spotify-community","Superuser Contribution_ Audiobooks in Egypt. PlanPremiumCountryEgyptDeviceIphone16Operating Systemios My Question or IssueI can’t find audiobooks in my premium subscription in Egypt. Visitor Country Egypt Device Iphone16 Operating System ios My Question or Issue I can’t find audiobooks in my premium subscription in Egypt. 2026-04-24 3:30:04 PM 2026-04-24 6:12:29 PM Eni Moderator * *","","","https://community.spotify.com/t5/Content-Questions/Audiobooks-in-Egypt/td-p/7416159"
"spotify-community","Superuser Contribution_ Why am I not hearing DJ X commentary anymore on DJ?. I used to hear DJ X's voice and some info about songs when hitting ""DJ"". For some reason it's just music now, which means it's not any different from Discover Weekly, radio or Daily Mixes.I liked the DJ since it was like ""Pop up video"" but for music. Casual Listener I used to hear DJ X's voice and some info about songs when hitting ""DJ"". For some reason it's just music now, which means it's not any different from Discover Weekly, radio or Daily Mixes. I liked... 2024-06-05 11:38:04 PM 2026-04-24 2:22:23 PM MihailY Moderator * *","","","https://community.spotify.com/t5/Content-Questions/Why-am-I-not-hearing-DJ-X-commentary-anymore-on-DJ/td-p/6117457"
"spotify-community","Blood Sugar Sex Magik - The singles are louder than all the other tracks. Hi, I've noticed that while listening to Red Hot Chili Peppers – Blood Sugar Sex Magik, the tracks that were singles (such as Red Hot Chili Peppers – Give It Away) are quite a lot louder than the rest of the album tracks. I imagine that is because th... Newbie Hi, I've noticed that while listening to Red Hot Chili Peppers – Blood Sugar Sex Magik, the tracks that were singles (such as Red Hot Chili Peppers – Give It Away) are quite a lot louder th... 2012-06-01 10:55:33 AM 2026-04-24 3:03:58 AM JuanDCC Newbie * *","","","https://community.spotify.com/t5/Content-Questions/Blood-Sugar-Sex-Magik-The-singles-are-louder-than-all-the-other/td-p/73207"
"spotify-community","Bringing back similar songs recommendations. Please bring back the feature of Spotify to recommend similar songs/ songs featured in similar playlists The small 30 snippet feature was so pivotal in finding new music based on similar moods/vibe and brought so much happiness I was so devestated an... Visitor Please bring back the feature of Spotify to recommend similar songs/ songs featured in similar playlists The small 30 snippet feature was so pivotal in finding new music based on simil... 2026-01-24 6:58:36 PM 2026-04-23 8:05:21 PM BigBoiBenji Newbie * *","","","https://community.spotify.com/t5/Content-Questions/Bringing-back-similar-songs-recommendations/td-p/7316076"
"spotify-community","Explicit content playing on kids channel. I was playing The Happy Song Radio this morning for my child and explicit songs kept coming up. Why wouldn’t a kid song override any other settings to avoid explicit content being shuffled in? Explicit music is no issue for the adult channels we list... Visitor I was playing The Happy Song Radio this morning for my child and explicit songs kept coming up. Why wouldn’t a kid song override any other settings to avoid explicit content being shuffled i... 2024-07-22 4:58:44 PM 2026-04-21 10:04:13 AM PEPsiC0la Roadie * *","","","https://community.spotify.com/t5/Content-Questions/Explicit-content-playing-on-kids-channel/td-p/6209290"
"spotify-community","Solved!!_ The 8 square boxes that appear at the very top of the first screen when you open the app. The information below is not mandatory. However, the more information you provide, the easier it is for us to find it. nation korea device iPhone 13 Mini In operation iOS 26.3.1 My question or problem When I open the app, what are the crite... Newbie The information below is not mandatory. However, the more information you provide, the easier it is for us to find it. nation korea device iPhone 13 Mini In operation iOS 26... 2026-04-21 4:03:37 AM 2026-04-21 9:55:57 AM PEPsiC0la Roadie * *","","","https://community.spotify.com/t5/Content-Questions/The-8-square-boxes-that-appear-at-the-very-top-of-the-first/td-p/7412605"
"spotify-community","Nature of wires - modus is unavailable. While it was available since few days ago, that awesome album seems to be unavailable now. Why is that so? Newbie While it was available since few days ago, that awesome album seems to be unavailable now. Why is that so? 2026-04-17 11:41:28 PM 2026-04-19 3:50:20 PM PEPsiC0la Roadie * *","","","https://community.spotify.com/t5/Content-Questions/Nature-of-wires-modus-is-unavailable/td-p/7409675"
"spotify-community","half of an album is unavailable?. PlanPremiumCountryCanadaDevicePCOperating SystemWin 10 My Question or Issuehalf of the album of ""nurture"" from Porter suddenly became unavailable to me today, i was literally listening to them yesterday. When I search up the album, nothing is greyed ... Newbie Country Canada Device PC Operating System Win 10 My Question or Issue half of the album of ""nurture"" from Porter suddenly became unavailable to me today, i was literally... 2026-04-19 9:02:15 AM 2026-04-19 9:32:37 AM Amay Spotify Star * *","","","https://community.spotify.com/t5/Content-Questions/half-of-an-album-is-unavailable/td-p/7410874"
"spotify-community","Superuser Contribution_ Botão novo?. Olá, apareceu esse botão pra mim e não entendi exatamente o que ele faz, alguém poderia me ajudar? Music Fan Olá, apareceu esse botão pra mim e não entendi exatamente o que ele faz, alguém poderia me ajudar? 2026-04-18 6:48:46 PM 2026-04-18 10:44:40 PM OscarDC Moderator * *","","","https://community.spotify.com/t5/Content-Questions/Bot%C3%A3o-novo/td-p/7410366"
"spotify-community","Allow users to block certain artist. Allow users to block songs or podcast from scam artists or con artists that push mis information hate racism and violence Visitor Allow users to block songs or podcast from scam artists or con artists that push mis information hate racism and violence 2026-04-16 5:26:37 PM 2026-04-18 6:15:12 PM Billy-J Spotify Star * * * *","","","https://community.spotify.com/t5/Content-Questions/Allow-users-to-block-certain-artist/td-p/7408288"
"spotify-community","Solved!!_ How to remove and stop past podcasts from being recommended. Last year I was searching for some podcasts of specific interest but after giving a couple shows a try and not liking what I found I gave up and moved on. Now both of these podcasts are not only looming in my ""Your Shows"" despite having never followe... Visitor 2023-03-04 8:59:52 PM 3 weeks ago Guillaume86000 Visitor * *","","","https://community.spotify.com/t5/Your-Library/How-to-remove-and-stop-past-podcasts-from-being-recommended/td-p/5515197"
"spotify-community","Solved!!_ Playlists not showing up even when set to ""Public. I have a premium account and I just started having this issue... (I'm using the desktop version of Spotify on my MacBook Air)I make a playlist, add songs and a cover if needed then set it to playlist. But, it doesn't show up on my profile and other p... Casual Listener 2021-01-09 3:35:40 AM 3 weeks ago gurjass Visitor * *","","","https://community.spotify.com/t5/Your-Library/Playlists-not-showing-up-even-when-set-to-quot-Public/td-p/5111454"
